id_material;descricao;id_pedido;quantidade_pedida
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1674;3
702;Mesa de apoio - cor argila;1674;4
697;Gaveteiro volante - cor mogno;1674;6
690;Armário com cabideiro - cor mogno;1674;1
496;Forno de microondas - 110v;1673;2
495;Fogão, de piso, 04 bocas, branco;1673;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;1672;2
487;Bebedouro para garrafão - 110v;1671;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1670;2
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1670;2
706;Mesa de escritório - cor argila;1670;1
696;Gaveteiro volante - cor argila;1670;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;1669;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1668;4
6514;Ventilador tipo coluna/pedestal - bivolt;1668;6
772;Extintor de incêndio tipo pó químico de 6 Kg;1668;1
771;Extintor de incêndio do tipo pó químico de  4 kg;1668;1
686;Armário sem cabideiro - cor argila;1668;4
567;Cadeira de rodas, tipo adulto, capacidade 100 kg;1668;2
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;1668;1
516;Máquina de calcular eletrônica;1668;2
504;Circulador de ar - 110v;1668;4
500;Refrigerador, modelo doméstico, 110 Volts;1668;1
496;Forno de microondas - 110v;1668;3
487;Bebedouro para garrafão - 110v;1668;2
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;1667;1
500;Refrigerador, modelo doméstico, 110 Volts;1667;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1666;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1666;14
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1664;1
7309;Escada de alumínio, 3 degraus;1664;1
722;Mesa de direção - cor mogno;1664;2
697;Gaveteiro volante - cor mogno;1664;1
487;Bebedouro para garrafão - 110v;1664;1
1312;Tablado -- cor azul (Complemento);1663;1
6514;Ventilador tipo coluna/pedestal - bivolt;1662;2
6181;Mesa para refeitório - 4 lugares;1662;2
1314;Cadeira tipo longarina - 04 assentos - c/braços;1662;8
1313;Cadeira tipo longarina - 03 assentos - c/braços;1662;4
691;Armário sem cabideiro - cor mogno;1662;1
683;Sofá - 2 lugares - tecido azul;1662;2
490;Cadeira para refeitório;1662;8
487;Bebedouro para garrafão - 110v;1662;1
483;Armário para copa (kit triplo);1662;1
704;Mesa de apoio - cor mogno;1661;1
500;Refrigerador, modelo doméstico, 110 Volts;1661;1
496;Forno de microondas - 110v;1661;1
487;Bebedouro para garrafão - 110v;1661;1
1863;Mesa em formato peninsular - cor mogno;1660;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1659;1
706;Mesa de escritório - cor argila;1658;1
696;Gaveteiro volante - cor argila;1658;1
7309;Escada de alumínio, 3 degraus;1657;4
6514;Ventilador tipo coluna/pedestal - bivolt;1657;7
1314;Cadeira tipo longarina - 04 assentos - c/braços;1657;15
1269;Armário de aço - tipo roupeiro - 4 portas;1657;4
692;Balcão - cor argila;1657;2
632;Estante de aço - 6 prateleiras;1657;4
490;Cadeira para refeitório;1657;6
487;Bebedouro para garrafão - 110v;1657;1
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;1656;1
704;Mesa de apoio - cor mogno;1656;2
696;Gaveteiro volante - cor argila;1656;5
633;Estante de aço - 8 prateleiras;1656;4
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;1656;1
500;Refrigerador, modelo doméstico, 110 Volts;1656;2
496;Forno de microondas - 110v;1656;3
487;Bebedouro para garrafão - 110v;1656;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1655;1
706;Mesa de escritório - cor argila;1655;1
696;Gaveteiro volante - cor argila;1655;1
1305;Balcão cor mogno;1654;2
805;Mesa de centro - cor mogno;1654;1
722;Mesa de direção - cor mogno;1654;1
721;Mesa de direção - cor argila;1654;1
706;Mesa de escritório - cor argila;1654;1
702;Mesa de apoio - cor argila;1654;1
688;Armário-Estante - cor mogno;1654;1
686;Armário sem cabideiro - cor argila;1654;2
496;Forno de microondas - 110v;1654;1
803;Carrinho Tipo Bagageiro - 100 Kg;1653;2
1305;Balcão cor mogno;1652;4
803;Carrinho Tipo Bagageiro - 100 Kg;1651;2
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;1650;1
696;Gaveteiro volante - cor argila;1648;2
696;Gaveteiro volante - cor argila;1647;2
696;Gaveteiro volante - cor argila;1646;1
487;Bebedouro para garrafão - 110v;1645;1
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;1644;1
500;Refrigerador, modelo doméstico, 110 Volts;1644;2
496;Forno de microondas - 110v;1644;1
495;Fogão, de piso, 04 bocas, branco;1644;1
704;Mesa de apoio - cor mogno;1643;2
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1642;8
713;Mesa Auxiliar - cor mogno;1642;1
704;Mesa de apoio - cor mogno;1642;2
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1641;2
6514;Ventilador tipo coluna/pedestal - bivolt;1641;2
6181;Mesa para refeitório - 4 lugares;1641;2
1315;Cadeira tipo longarina - 05 assentos - c/braços;1641;4
1314;Cadeira tipo longarina - 04 assentos - c/braços;1641;8
1313;Cadeira tipo longarina - 03 assentos - c/braços;1641;4
704;Mesa de apoio - cor mogno;1641;1
691;Armário sem cabideiro - cor mogno;1641;1
683;Sofá - 2 lugares - tecido azul;1641;2
500;Refrigerador, modelo doméstico, 110 Volts;1641;1
496;Forno de microondas - 110v;1641;1
490;Cadeira para refeitório;1641;8
487;Bebedouro para garrafão - 110v;1641;2
483;Armário para copa (kit triplo);1641;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;1640;1
1863;Mesa em formato peninsular - cor mogno;1639;2
7367;Escada tipo plataforma, profissional, de alumínio 8 degraus;1638;1
7309;Escada de alumínio, 3 degraus;1638;4
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;1638;2
6514;Ventilador tipo coluna/pedestal - bivolt;1638;12
1315;Cadeira tipo longarina - 05 assentos - c/braços;1638;3
1314;Cadeira tipo longarina - 04 assentos - c/braços;1638;15
1269;Armário de aço - tipo roupeiro - 4 portas;1638;4
805;Mesa de centro - cor mogno;1638;1
704;Mesa de apoio - cor mogno;1638;2
696;Gaveteiro volante - cor argila;1638;5
692;Balcão - cor argila;1638;2
633;Estante de aço - 8 prateleiras;1638;4
632;Estante de aço - 6 prateleiras;1638;4
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;1638;1
500;Refrigerador, modelo doméstico, 110 Volts;1638;4
496;Forno de microondas - 110v;1638;3
490;Cadeira para refeitório;1638;6
487;Bebedouro para garrafão - 110v;1638;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1637;10
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1636;1
6485;Refrigerador, modelo doméstico, 220 Volts;1635;1
6484;Forno de microondas - 220v;1635;1
1862;"Mesa em formato de ""L"" - cor mogno";1634;6
704;Mesa de apoio - cor mogno;1634;2
487;Bebedouro para garrafão - 110v;1634;1
704;Mesa de apoio - cor mogno;1632;4
688;Armário-Estante - cor mogno;1632;4
713;Mesa Auxiliar - cor mogno;1631;4
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1630;12
721;Mesa de direção - cor argila;1629;13
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1628;30
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1627;72
6544;Ventilador de parede - bivolt;1627;5
6514;Ventilador tipo coluna/pedestal - bivolt;1627;5
490;Cadeira para refeitório;1627;20
803;Carrinho Tipo Bagageiro - 100 Kg;1625;1
496;Forno de microondas - 110v;1625;1
487;Bebedouro para garrafão - 110v;1625;2
485;Bebedouro elétrico tipo pressão, 110Volts;1625;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;1624;2
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1623;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1622;16
516;Máquina de calcular eletrônica;1621;2
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1620;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1619;16
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1618;10
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1617;3
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1617;3
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1617;5
696;Gaveteiro volante - cor argila;1617;3
487;Bebedouro para garrafão - 110v;1616;2
483;Armário para copa (kit triplo);1616;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1615;5
6544;Ventilador de parede - bivolt;1614;10
6514;Ventilador tipo coluna/pedestal - bivolt;1614;6
6493;Ventilador de teto 220v, com 3 pás;1614;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1613;2
6544;Ventilador de parede - bivolt;1613;5
692;Balcão - cor argila;1613;1
6544;Ventilador de parede - bivolt;1612;3
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;1611;1
500;Refrigerador, modelo doméstico, 110 Volts;1610;1
1312;Tablado -- cor azul (Complemento);1609;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1608;5
702;Mesa de apoio - cor argila;1608;5
696;Gaveteiro volante - cor argila;1608;5
490;Cadeira para refeitório;1608;4
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1607;24
6485;Refrigerador, modelo doméstico, 220 Volts;1607;1
6484;Forno de microondas - 220v;1607;1
686;Armário sem cabideiro - cor argila;1607;2
1305;Balcão cor mogno;1606;4
713;Mesa Auxiliar - cor mogno;1604;5
704;Mesa de apoio - cor mogno;1604;1
496;Forno de microondas - 110v;1604;1
487;Bebedouro para garrafão - 110v;1604;20
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1602;2
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1602;8
704;Mesa de apoio - cor mogno;1602;2
696;Gaveteiro volante - cor argila;1602;4
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1601;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1601;10
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1600;6
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;1600;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1599;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1599;10
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1598;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1598;14
721;Mesa de direção - cor argila;1598;1
487;Bebedouro para garrafão - 110v;1597;1
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1596;15
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1595;68
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1595;61
805;Mesa de centro - cor mogno;1595;11
726;Mesa de reunião - cor mogno;1595;5
724;Mesa de direção - com conexão - cor mogno;1595;10
722;Mesa de direção - cor mogno;1595;2
706;Mesa de escritório - cor argila;1595;74
702;Mesa de apoio - cor argila;1595;3
697;Gaveteiro volante - cor mogno;1595;73
696;Gaveteiro volante - cor argila;1595;76
690;Armário com cabideiro - cor mogno;1595;10
688;Armário-Estante - cor mogno;1595;20
487;Bebedouro para garrafão - 110v;1595;26
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1594;10
697;Gaveteiro volante - cor mogno;1594;1
503;Mesa para refeitório - 6 lugares;1593;1
500;Refrigerador, modelo doméstico, 110 Volts;1592;1
496;Forno de microondas - 110v;1592;1
485;Bebedouro elétrico tipo pressão, 110Volts;1592;1
706;Mesa de escritório - cor argila;1591;15
702;Mesa de apoio - cor argila;1591;10
696;Gaveteiro volante - cor argila;1591;15
706;Mesa de escritório - cor argila;1590;7
702;Mesa de apoio - cor argila;1590;5
696;Gaveteiro volante - cor argila;1590;7
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1589;68
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1589;61
805;Mesa de centro - cor mogno;1589;11
726;Mesa de reunião - cor mogno;1589;5
724;Mesa de direção - com conexão - cor mogno;1589;10
722;Mesa de direção - cor mogno;1589;2
706;Mesa de escritório - cor argila;1589;74
702;Mesa de apoio - cor argila;1589;3
697;Gaveteiro volante - cor mogno;1589;73
696;Gaveteiro volante - cor argila;1589;76
690;Armário com cabideiro - cor mogno;1589;10
688;Armário-Estante - cor mogno;1589;20
487;Bebedouro para garrafão - 110v;1589;26
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1587;14
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1587;1
6483;Bebedouro para garrafão - 220v;1586;2
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;1584;1
713;Mesa Auxiliar - cor mogno;1583;1
704;Mesa de apoio - cor mogno;1583;1
500;Refrigerador, modelo doméstico, 110 Volts;1581;1
683;Sofá - 2 lugares - tecido azul;1580;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1579;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1578;6
713;Mesa Auxiliar - cor mogno;1578;2
706;Mesa de escritório - cor argila;1578;4
702;Mesa de apoio - cor argila;1578;3
696;Gaveteiro volante - cor argila;1578;5
500;Refrigerador, modelo doméstico, 110 Volts;1578;1
496;Forno de microondas - 110v;1578;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;1576;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;1575;1
516;Máquina de calcular eletrônica;1574;3
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1573;5
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;1571;6
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;1571;1
1355;Aparelho de ar condicionado - tipo janela - 21000 BTUs;1571;6
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;1569;6
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;1569;1
1355;Aparelho de ar condicionado - tipo janela - 21000 BTUs;1569;6
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1568;68
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1568;61
805;Mesa de centro - cor mogno;1568;11
726;Mesa de reunião - cor mogno;1568;5
724;Mesa de direção - com conexão - cor mogno;1568;10
722;Mesa de direção - cor mogno;1568;2
706;Mesa de escritório - cor argila;1568;74
702;Mesa de apoio - cor argila;1568;3
697;Gaveteiro volante - cor mogno;1568;73
696;Gaveteiro volante - cor argila;1568;76
690;Armário com cabideiro - cor mogno;1568;10
688;Armário-Estante - cor mogno;1568;20
487;Bebedouro para garrafão - 110v;1568;26
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1567;14
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1567;1
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;1566;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1565;68
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1565;61
805;Mesa de centro - cor mogno;1565;11
726;Mesa de reunião - cor mogno;1565;5
724;Mesa de direção - com conexão - cor mogno;1565;10
722;Mesa de direção - cor mogno;1565;2
706;Mesa de escritório - cor argila;1565;74
702;Mesa de apoio - cor argila;1565;3
697;Gaveteiro volante - cor mogno;1565;73
696;Gaveteiro volante - cor argila;1565;76
690;Armário com cabideiro - cor mogno;1565;10
688;Armário-Estante - cor mogno;1565;20
487;Bebedouro para garrafão - 110v;1565;26
6483;Bebedouro para garrafão - 220v;1563;2
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1562;1
726;Mesa de reunião - cor mogno;1562;1
690;Armário com cabideiro - cor mogno;1562;10
487;Bebedouro para garrafão - 110v;1562;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1561;30
3228;Carro Tipo Plataforma - 500 Kg;1559;1
725;Mesa de reunião - cor argila;1559;3
721;Mesa de direção - cor argila;1559;6
567;Cadeira de rodas, tipo adulto, capacidade 100 kg;1559;3
500;Refrigerador, modelo doméstico, 110 Volts;1559;3
6544;Ventilador de parede - bivolt;1558;3
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1557;3
6544;Ventilador de parede - bivolt;1557;5
692;Balcão - cor argila;1557;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;1557;1
487;Bebedouro para garrafão - 110v;1557;1
485;Bebedouro elétrico tipo pressão, 110Volts;1557;1
6544;Ventilador de parede - bivolt;1556;10
6514;Ventilador tipo coluna/pedestal - bivolt;1556;6
6493;Ventilador de teto 220v, com 3 pás;1556;1
6485;Refrigerador, modelo doméstico, 220 Volts;1555;1
6484;Forno de microondas - 220v;1555;1
500;Refrigerador, modelo doméstico, 110 Volts;1554;1
496;Forno de microondas - 110v;1554;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1552;1
696;Gaveteiro volante - cor argila;1552;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1551;3
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;1551;2
806;Ventilador de Teto 110v, com 3 pás;1551;5
803;Carrinho Tipo Bagageiro - 100 Kg;1551;2
770;Extintor de incêndio do tipo água pressurizada - 10 litros;1551;1
713;Mesa Auxiliar - cor mogno;1551;1
697;Gaveteiro volante - cor mogno;1551;1
696;Gaveteiro volante - cor argila;1551;4
688;Armário-Estante - cor mogno;1551;4
500;Refrigerador, modelo doméstico, 110 Volts;1551;2
487;Bebedouro para garrafão - 110v;1551;5
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1550;3
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1550;8
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1549;10
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;1547;1
1862;"Mesa em formato de ""L"" - cor mogno";1544;6
806;Ventilador de Teto 110v, com 3 pás;1544;6
726;Mesa de reunião - cor mogno;1544;1
704;Mesa de apoio - cor mogno;1544;2
697;Gaveteiro volante - cor mogno;1544;2
487;Bebedouro para garrafão - 110v;1544;1
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;1543;1
487;Bebedouro para garrafão - 110v;1542;2
483;Armário para copa (kit triplo);1542;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1539;3
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1539;18
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1538;17
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1537;30
1313;Cadeira tipo longarina - 03 assentos - c/braços;1536;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1535;5
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;1535;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1535;30
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1535;2
7915;Carrinho para galão de água (BEC);1535;1
7914;Carrinho armazém 150kg (BEC);1535;1
7310;Escada de alumínio, 6 degraus;1535;2
7309;Escada de alumínio, 3 degraus;1535;2
6941;FURADEIRA ELÉTRICA COM IMPACTO - 220 Volts;1535;2
6601;Bebedouro de Pressão para Portadores de Deficiência - 220 V;1535;1
6544;Ventilador de parede - bivolt;1535;10
6514;Ventilador tipo coluna/pedestal - bivolt;1535;5
6493;Ventilador de teto 220v, com 3 pás;1535;3
6485;Refrigerador, modelo doméstico, 220 Volts;1535;2
6484;Forno de microondas - 220v;1535;2
6483;Bebedouro para garrafão - 220v;1535;21
6480;Bebedouro elétrico tipo pressão, 220Volts;1535;1
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;1535;9
1706;Mesa redonda para acomodação de 6 pessoas;1535;1
1314;Cadeira tipo longarina - 04 assentos - c/braços;1535;41
1305;Balcão cor mogno;1535;1
704;Mesa de apoio - cor mogno;1535;1
702;Mesa de apoio - cor argila;1535;3
693;Banco de espera - bege;1535;10
692;Balcão - cor argila;1535;1
691;Armário sem cabideiro - cor mogno;1535;1
686;Armário sem cabideiro - cor argila;1535;1
633;Estante de aço - 8 prateleiras;1535;11
632;Estante de aço - 6 prateleiras;1535;20
626;Arquivo de aço - 7 gavetas;1535;1
490;Cadeira para refeitório;1535;10
483;Armário para copa (kit triplo);1535;1
696;Gaveteiro volante - cor argila;1534;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1533;6
683;Sofá - 2 lugares - tecido azul;1532;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;1531;10
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1531;30
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1531;30
7915;Carrinho para galão de água (BEC);1531;3
3063;Carrinho Tipo Caixa em Tela - 500 Kg;1531;1
2870;MARTELETE PERFURADOR ROMPEDOR - 110 Volts;1531;1
692;Balcão - cor argila;1531;6
516;Máquina de calcular eletrônica;1531;2
504;Circulador de ar - 110v;1531;15
6514;Ventilador tipo coluna/pedestal - bivolt;1530;2
504;Circulador de ar - 110v;1530;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1529;10
7309;Escada de alumínio, 3 degraus;1529;1
1305;Balcão cor mogno;1529;1
485;Bebedouro elétrico tipo pressão, 110Volts;1529;1
6514;Ventilador tipo coluna/pedestal - bivolt;1528;5
706;Mesa de escritório - cor argila;1527;1
696;Gaveteiro volante - cor argila;1527;1
706;Mesa de escritório - cor argila;1526;1
696;Gaveteiro volante - cor argila;1526;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1525;4
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1524;4
7309;Escada de alumínio, 3 degraus;1523;1
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;1522;50
1314;Cadeira tipo longarina - 04 assentos - c/braços;1521;3
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;1521;48
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;1520;47
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;1520;2
483;Armário para copa (kit triplo);1519;1
1313;Cadeira tipo longarina - 03 assentos - c/braços;1518;5
500;Refrigerador, modelo doméstico, 110 Volts;1518;1
487;Bebedouro para garrafão - 110v;1518;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1517;28
1313;Cadeira tipo longarina - 03 assentos - c/braços;1516;1
500;Refrigerador, modelo doméstico, 110 Volts;1516;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;1515;30
1305;Balcão cor mogno;1514;1
713;Mesa Auxiliar - cor mogno;1513;1
691;Armário sem cabideiro - cor mogno;1513;1
6544;Ventilador de parede - bivolt;1512;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;1511;6
